secuencia,indice,estados,salidas
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,1
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,1
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,1
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,3
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,1
sec_aprendizaje,sec_ap_1,1,4
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,1,2
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,1
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,1
sec_aprendizaje,sec_ap_1,2,1
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,1
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,1
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,1
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,2
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,4
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,3
sec_aprendizaje,sec_ap_1,2,4
